stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1621218775.922913551,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218775.922913551,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218776.423521519,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218776.423521519,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218776.924124718,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218776.924124718,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218777.424404144,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218777.424404144,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218777.925159454,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218777.925159454,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218778.425616264,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218778.425616264,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218778.925701141,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218778.925701141,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218779.426204681,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218779.426204681,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218779.926844120,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218779.926844120,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218780.527314901,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218780.527314901,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218781.027378559,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218781.027378559,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218781.527996063,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218781.527996063,-0.00026087809237651527,0.007101520895957947,0.0008991985232569277,0.00013832791798119127,-7.744576693664518e-06,1.502940744671088e-05,0.9999999850988387,3.005667187130414e-05,0.0,0.0,0.0,rtab_map,0
1621218782.028976917,-0.010100183077156544,0.008305487222969532,-0.0019562598317861557,0.0002014080427668924,7.425742007849328e-06,-6.617489418778333e-05,0.999999977648258,-0.0001323467946099958,0.0,0.0,0.0,rtab_map,0
1621218782.028976917,-0.010100183077156544,0.008305487222969532,-0.0019562598317861557,0.0002014080427668924,7.425742007849328e-06,-6.617489418778333e-05,0.999999977648258,-0.0001323467946099958,0.0,0.0,0.0,rtab_map,0
1621218782.529032707,-0.008941911160945892,0.09584306925535202,-0.0015734662301838398,0.0003235385131151094,-2.7359990593199106e-05,-2.9967271951986907e-05,0.9999999403953534,-5.995224447855453e-05,0.0,0.0,0.0,rtab_map,0
1621218782.529032707,-0.008941911160945892,0.09584306925535202,-0.0015734662301838398,0.0003235385131151094,-2.7359990593199106e-05,-2.9967271951986907e-05,0.9999999403953534,-5.995224447855453e-05,0.0,0.0,0.0,rtab_map,0
1621218783.029113293,-0.003198878839612007,0.2865372598171234,-0.0011979223927482963,0.0005283352968347918,-7.04640796971888e-05,-2.4860051661942264e-05,0.9999998584389587,-4.979455412125255e-05,0.0,0.0,0.0,rtab_map,0
1621218783.029113293,-0.003198878839612007,0.2865372598171234,-0.0011979223927482963,0.0005283352968347918,-7.04640796971888e-05,-2.4860051661942264e-05,0.9999998584389587,-4.979455412125255e-05,0.0,0.0,0.0,rtab_map,0
1621218783.529678822,0.012339330278337002,0.6425595283508301,-0.006356502883136272,0.0010307555954825866,5.21540944875818e-08,-0.000319535273024876,0.9999994188545446,-0.0006390701106412458,0.0,0.0,0.0,rtab_map,0
1621218783.529678822,0.012339330278337002,0.6425595283508301,-0.006356502883136272,0.0010307555954825866,5.21540944875818e-08,-0.000319535273024876,0.9999994188545446,-0.0006390701106412458,0.0,0.0,0.0,rtab_map,0
1621218784.030142784,0.04569359868764877,1.317265272140503,-0.018131911754608154,0.0017865526271976702,7.596009900156104e-05,-0.0005832096076869198,0.9999982267602457,-0.0011661460117391948,0.0,0.0,0.0,rtab_map,0
