stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1723528213.520783663,-0.007294703891962874,-0.002712100038326136,-0.00059969900274564,-2.691188419099298e-05,1.2167144019720378e-05,-0.00010542157419127244,0.9999999940070012,-0.00021084380362508176,0.0,0.0,0.0,fast_lio2,1
1723528213.520783663,-0.007294703891962874,-0.002712100038326136,0.0,0.0,0.0,-0.00010542190161734642,0.9999999944431113,-0.00021084380362523802,0.0,0.0,0.0,fast_lio2,1
1723528213.620188713,0.006966109806781072,-0.0024790712139407057,0.0,0.0,0.0,-1.7478510577316098e-05,0.9999999998472509,-3.495702115641208e-05,1.448787342103687e-17,2.39794598348529e-19,0.0,fast_lio2,1
1723528213.720806837,0.007702253993581759,-0.007648344391113445,0.0,0.0,0.0,-0.00016318649846528885,0.9999999866850833,-0.0003263729983791208,7.291533900411943e-14,-5.118897749187517e-13,0.0,fast_lio2,1
1723528213.820972204,0.002671691014447719,-0.008164039570273434,0.0,0.0,0.0,6.229706053851366e-05,0.9999999980595381,0.00012459412115761737,-9.117031436711558e-13,-6.029377800999855e-13,0.0,fast_lio2,1
1723528213.921607971,0.0012731473692015208,-0.006112301488246681,0.0,0.0,0.0,-9.113772766084994e-05,0.9999999958469573,-0.0001822754555740325,-1.2887303122441715e-12,6.62991487976903e-15,0.0,fast_lio2,1
1723528214.025449991,-0.001837896657537624,-0.00638680790978022,0.0,0.0,0.0,-0.00015910189182522517,0.999999987343294,-0.0003182037849929209,-2.44138032950672e-12,-9.997812954853479e-14,0.0,fast_lio2,1
1723528214.124815226,-0.0037592477916794584,-0.007899944171447175,0.0,0.0,0.0,-0.00011222533515111341,0.9999999937027371,-0.00022445067077336847,-3.198130758970822e-12,-7.791277355001427e-13,0.0,fast_lio2,1
1723528214.223806620,-0.005909119820833609,-0.008954279676001127,0.0,0.0,0.0,-0.00013864069925445893,0.9999999903893783,-0.0002772813993972001,-4.148238935511707e-12,-1.2866066041337595e-12,0.0,fast_lio2,1
1723528214.327333450,-0.006377144287175958,-0.009951866808445136,0.0,0.0,0.0,-0.00018771711261744483,0.9999999823811426,-0.00037543422743979704,-4.178989911007608e-12,-1.8133396429656935e-12,0.0,fast_lio2,1
1723528214.426756620,-0.0026396896528508326,-0.00900800584927677,0.0,0.0,0.0,-0.00024084869057144646,0.9999999709959537,-0.00048169738579995075,-1.5131001649098291e-12,-1.090285815528503e-12,0.0,fast_lio2,1
1723528214.527864933,0.00031295909469125557,-0.010143790455362917,0.0,0.0,0.0,-8.810936439131505e-05,0.99999999611837,-0.0001762187290106354,6.598048676044168e-13,-1.8073727972957917e-12,0.0,fast_lio2,1
