stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1621218775.823314905,0.004941600442808118,0.0022173198068065614,0.0009159624372200928,0.0001535316385734668,3.2284481001489464e-05,-3.603874150421736e-05,0.9999999870434784,-7.206756890868902e-05,0.0,0.0,0.0,fast_lio2,0
1621218775.823314905,0.004941600442808118,0.0022173198068065614,0.0009159624372200928,0.0001535316385734668,3.2284481001489464e-05,-3.603874150421736e-05,0.9999999870434784,-7.206756890868902e-05,0.0,0.0,0.0,fast_lio2,0
1621218775.922913551,-0.0002608780866383425,0.007101521014364434,0.0008991985171612438,0.00013832792269865754,-7.744576795504241e-06,1.5029407189803956e-05,0.9999999902897617,3.005667151342205e-05,0.0,0.0,0.0,fast_lio2,0
1621218775.922913551,-0.0002608780866383425,0.007101521014364434,0.0008991985171612438,0.00013832792269865754,-7.744576795504241e-06,1.5029407189803956e-05,0.9999999902897617,3.005667151342205e-05,0.0,0.0,0.0,fast_lio2,0
1621218776.023300886,0.0008119129446210324,0.004903258614684662,0.0009878446463934703,0.0001318210889002839,6.2713268931834415e-06,2.2748107936968326e-05,0.9999999910331968,4.5497868871533446e-05,0.0,0.0,0.0,fast_lio2,0
1621218776.023300886,0.0008119129446210324,0.004903258614684662,0.0009878446463934703,0.0001318210889002839,6.2713268931834415e-06,2.2748107936968326e-05,0.9999999910331968,4.5497868871533446e-05,0.0,0.0,0.0,fast_lio2,0
1621218776.123600483,-0.0005832237676832123,0.004075974752443452,0.00021106592540420883,0.00013914752592359715,1.147762959663681e-05,-3.183673461567888e-06,0.9999999902480474,-6.364152695237898e-06,0.0,0.0,0.0,fast_lio2,0
1621218776.123600483,-0.0005832237676832123,0.004075974752443452,0.00021106592540420883,0.00013914752592359715,1.147762959663681e-05,-3.183673461567888e-06,0.9999999902480474,-6.364152695237898e-06,0.0,0.0,0.0,fast_lio2,0
1621218776.223506927,-0.0006979930562731883,0.004302728292959385,-0.00013234770471290364,0.000143406943198967,1.7590072147481717e-05,-2.9771323415629145e-06,0.9999999895580872,-5.9492195477140534e-06,0.0,0.0,0.0,fast_lio2,0
1621218776.223506927,-0.0006979930562731883,0.004302728292959385,-0.00013234770471290364,0.000143406943198967,1.7590072147481717e-05,-2.9771323415629145e-06,0.9999999895580872,-5.9492195477140534e-06,0.0,0.0,0.0,fast_lio2,0
1621218776.323287487,-0.00018375203861060638,0.004083938678532249,0.00012738740974394718,0.0001452814920429673,1.7613010125519705e-05,-4.0924548903767345e-05,0.9999999884541253,-8.184397931591883e-05,0.0,0.0,0.0,fast_lio2,0
1621218776.323287487,-0.00018375203861060638,0.004083938678532249,0.00012738740974394718,0.0001452814920429673,1.7613010125519705e-05,-4.0924548903767345e-05,0.9999999884541253,-8.184397931591883e-05,0.0,0.0,0.0,fast_lio2,0
1621218776.423521519,-0.0025302558027358556,0.004942734835255275,-0.0002657890113280909,0.00014403744444298734,1.474624083269738e-05,2.1662567973966413e-05,0.9999999892832476,4.3329383537711564e-05,0.0,0.0,0.0,fast_lio2,0
1621218776.423521519,-0.0025302558027358556,0.004942734835255275,-0.0002657890113280909,0.00014403744444298734,1.474624083269738e-05,2.1662567973966413e-05,0.9999999892832476,4.3329383537711564e-05,0.0,0.0,0.0,fast_lio2,0
1621218776.523806572,-0.0017053425812047468,0.004714236372211984,0.00027918256674309483,0.00014310092704961777,1.5867382151969848e-05,1.3209701477690752e-05,0.999999989547927,2.6423943969813087e-05,0.0,0.0,0.0,fast_lio2,0
1621218776.523806572,-0.0017053425812047468,0.004714236372211984,0.00027918256674309483,0.00014310092704961777,1.5867382151969848e-05,1.3209701477690752e-05,0.999999989547927,2.6423943969813087e-05,0.0,0.0,0.0,fast_lio2,0
1621218776.623888016,-0.003266774556381473,0.004364405273999684,-0.0004562702248001913,0.0001445752390031212,1.0328667724455828e-05,-4.6226148251682075e-06,0.9999999894849748,-9.242243016016682e-06,0.0,0.0,0.0,fast_lio2,0
1621218776.623888016,-0.003266774556381473,0.004364405273999684,-0.0004562702248001913,0.0001445752390031212,1.0328667724455828e-05,-4.6226148251682075e-06,0.9999999894849748,-9.242243016016682e-06,0.0,0.0,0.0,fast_lio2,0
1621218776.723740816,-0.004057858154232544,0.004356942058252599,-0.0005133169293600533,0.0001438777913941577,3.0190843355400252e-05,6.618407485230336e-06,0.999999989171945,1.3245502435388305e-05,0.0,0.0,0.0,fast_lio2,0
1621218776.723740816,-0.004057858154232544,0.004356942058252599,-0.0005133169293600533,0.0001438777913941577,3.0190843355400252e-05,6.618407485230336e-06,0.999999989171945,1.3245502435388305e-05,0.0,0.0,0.0,fast_lio2,0
1621218776.823903561,-0.004392364834978429,0.006829209954122425,-0.0003643399764430904,0.0001363179863419442,1.8815229158334122e-05,5.738331551728652e-05,0.9999999888852744,0.00011477175980044301,0.0,0.0,0.0,fast_lio2,0
1621218776.823903561,-0.004392364834978429,0.006829209954122425,-0.0003643399764430904,0.0001363179863419442,1.8815229158334122e-05,5.738331551728652e-05,0.9999999888852744,0.00011477175980044301,0.0,0.0,0.0,fast_lio2,0
1621218776.924124718,-0.0042226370514326156,0.005049608167681065,-0.0006241800415718224,0.0001436626810983311,2.1053440968275048e-05,2.5878377258459073e-05,0.9999999891240479,5.176280321055254e-05,0.0,0.0,0.0,fast_lio2,0
1621218776.924124718,-0.0042226370514326156,0.005049608167681065,-0.0006241800415718224,0.0001436626810983311,2.1053440968275048e-05,2.5878377258459073e-05,0.9999999891240479,5.176280321055254e-05,0.0,0.0,0.0,fast_lio2,0
1621218777.024002075,-0.004263435530202151,0.00576433522704591,-0.0014684006801444348,0.00014790391105300236,1.0310350097429902e-05,4.7636105988777694e-05,0.9999999878744651,9.527526086890635e-05,0.0,0.0,0.0,fast_lio2,0
