stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1621218775.517410040,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,orb_slam3,0
1621218775.586544991,-0.011580469086766243,-0.0011571507202461362,0.00801388081163168,-0.00042873219381415735,0.0003175998865323493,0.0002677154845402544,0.9999998218237027,0.0005351586766722217,0.0,0.0,0.0,orb_slam3,0
1621218775.652034283,-0.013532205484807491,-0.00153329165186733,0.008869310840964317,-0.0002512207167412383,0.0002814180657690901,0.00043838864583068126,0.9999998327536957,0.0008766360001693229,0.0,0.0,0.0,orb_slam3,0
1621218775.718951941,-0.012812653556466103,-0.0010067657567560673,0.008893909864127636,-0.0004065119181351759,0.000420620698593277,0.00033630268079540504,0.9999997723633717,0.0006722635224948182,0.0,0.0,0.0,orb_slam3,0
1621218775.786413431,-0.012857494875788689,-0.000964674458373338,0.00874958373606205,-0.00045439077949728003,0.0003378778120777248,0.00034311618151862383,0.999999780819421,0.0006859253660478054,0.0,0.0,0.0,orb_slam3,0
1621218775.852976322,-0.011832103133201599,-0.0012727453140541911,0.007660238072276115,-0.00027076953360058545,0.0002390577223150281,0.0005242952798697913,0.999999797324842,0.0010484612001893188,0.0,0.0,0.0,orb_slam3,0
1621218775.919376135,-0.013048180378973484,-0.001381791546009481,0.008560382761061192,-0.00011267871372724378,0.0002749563806255795,0.0002939745702815568,0.9999999126407202,0.0005878872485122696,0.0,0.0,0.0,orb_slam3,0
1621218775.986126900,-0.011861715465784073,-0.001224394771270454,0.007956749759614468,-0.0003619633839026526,0.0003215608638348355,0.00046382114574782234,0.9999997752255071,0.0009274096214020247,0.0,0.0,0.0,orb_slam3,0
1621218776.052686691,-0.012622259557247162,-0.0013923190999776125,0.008462916128337383,-0.0006408159221141684,0.0003198385155251948,0.0007823617575654948,0.9999994374840209,0.001564313678773699,0.0,0.0,0.0,orb_slam3,0
1621218776.119186878,-0.01212337240576744,-0.0012864968739449978,0.008051521144807339,-0.00039651469014586737,0.0003103291676893605,0.0004706133044909578,0.9999997624974846,0.000940980605613723,0.0,0.0,0.0,orb_slam3,0
1621218776.186845064,-0.0123809315264225,-0.0007436753367073834,0.008398725651204586,-0.0003446648140097792,0.0003403537218722441,0.0001783624586565657,0.9999998667761627,0.000356490344057135,0.0,0.0,0.0,orb_slam3,0
1621218776.252284050,-0.015122239477932453,-0.0021234056912362576,0.009707724675536156,-0.0007079954361417372,0.00028327584675913453,0.0007038198513866474,0.999999461567292,0.0014072385199477172,0.0,0.0,0.0,orb_slam3,0
1621218776.319263697,-0.01447227131575346,-0.0015559146413579583,0.009931600652635098,-0.0006777573282997764,0.00042305564560174425,0.0005237793191604248,0.9999995436619707,0.0010469852688317343,0.0,0.0,0.0,orb_slam3,0
1621218776.386266947,-0.012434699572622776,-0.0011856142664328218,0.008329356089234352,-0.00036466124967584875,0.00033106285612083397,0.0004617542484456464,0.9999997721012603,0.0009232671685949288,0.0,0.0,0.0,orb_slam3,0
