stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1723528213.712681770,-0.0454548971789633,-0.0266565623648833,0.0282889825571865,3.667301775837479e-05,5.874451419168492e-06,6.211545516828952e-05,0.9999999973811253,0.0001242313412070764,0.0,0.0,0.0,r3live,0
1723528213.712681770,-0.0454548971789633,-0.0266565623648833,0.0282889825571865,3.667301775837479e-05,5.874451419168492e-06,6.211545516828952e-05,0.9999999973811253,0.0001242313412070764,0.0,0.0,0.0,r3live,0
1723528213.936685562,-0.04981762413827899,-0.03408004170329058,0.02860909478422171,2.4775602356578044e-05,6.774108267855082e-06,-1.9656481283662913e-05,0.9999999994769518,-3.931262689527241e-05,0.0,0.0,0.0,r3live,0
1723528213.936685562,-0.04981762413827899,-0.03408004170329058,0.02860909478422171,2.4775602356578044e-05,6.774108267855082e-06,-1.9656481283662913e-05,0.9999999994769518,-3.931262689527241e-05,0.0,0.0,0.0,r3live,0
1723528214.004962444,-0.04438134067756558,-0.039241764872423736,0.027797762159743777,3.281612171982382e-05,-1.817988548354779e-05,-0.0001470302491777797,0.9999999884873497,-0.0002940616925891207,0.0,0.0,0.0,r3live,0
1723528214.004962444,-0.04438134067756558,-0.039241764872423736,0.027797762159743777,3.281612171982382e-05,-1.817988548354779e-05,-0.0001470302491777797,0.9999999884873497,-0.0002940616925891207,0.0,0.0,0.0,r3live,0
1723528214.116886854,-0.04004809711203316,-0.03970108129929003,0.0283235925572682,2.0316666894332004e-05,2.851685740626704e-06,-0.00014371365941871425,0.9999999894627425,-0.0002874272038975228,0.0,0.0,0.0,r3live,0
1723528214.116886854,-0.04004809711203316,-0.03970108129929003,0.0283235925572682,2.0316666894332004e-05,2.851685740626704e-06,-0.00014371365941871425,0.9999999894627425,-0.0002874272038975228,0.0,0.0,0.0,r3live,0
1723528214.210206747,-0.04183290823908352,-0.04214460111709483,0.027627140962176614,3.702148249158945e-05,-2.2152955193024036e-05,-0.00025291636959480263,0.9999999670859827,-0.0005058343848783379,0.0,0.0,0.0,r3live,0
1723528214.210206747,-0.04183290823908352,-0.04214460111709483,0.027627140962176614,3.702148249158945e-05,-2.2152955193024036e-05,-0.00025291636959480263,0.9999999670859827,-0.0005058343848783379,0.0,0.0,0.0,r3live,0
1723528214.307193995,-0.04075998003534814,-0.04319795076933654,0.02571836838660451,7.157907121123958e-05,-3.359216700542511e-05,-0.00026385017487882474,0.9999999620655433,-0.0005277051644133903,0.0,0.0,0.0,r3live,0
1723528214.307193995,-0.04075998003534814,-0.04319795076933654,0.02571836838660451,7.157907121123958e-05,-3.359216700542511e-05,-0.00026385017487882474,0.9999999620655433,-0.0005277051644133903,0.0,0.0,0.0,r3live,0
1723528214.424525499,-0.040560933553679075,-0.04371375234371965,0.0260107012495956,5.8925949132634475e-05,-2.0833347695548367e-05,-0.0002538232051661791,0.9999999658337418,-0.0005076488704817312,0.0,0.0,0.0,r3live,0
1723528214.424525499,-0.040560933553679075,-0.04371375234371965,0.0260107012495956,5.8925949132634475e-05,-2.0833347695548367e-05,-0.0002538232051661791,0.9999999658337418,-0.0005076488704817312,0.0,0.0,0.0,r3live,0
1723528214.507255554,-0.04306792440446744,-0.04586100388391335,0.026641393650269456,-1.3626134641496919e-05,-7.1253557832539775e-06,-0.0002498171212842327,0.9999999686774813,-0.0004996340535749533,0.0,0.0,0.0,r3live,0
1723528214.507255554,-0.04306792440446744,-0.04586100388391335,0.026641393650269456,-1.3626134641496919e-05,-7.1253557832539775e-06,-0.0002498171212842327,0.9999999686774813,-0.0004996340535749533,0.0,0.0,0.0,r3live,0
