stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1723528213.217077017,0.0,0.0,0.0,-0.009516206722285972,0.011213908240099506,0.0001067254130929265,0.9998918334906469,0.0,0.0,0.0,0.0,lvi_sam,1
1723528213.217077017,0.0,0.0,0.0,-0.009516206722285972,0.011213908240099506,0.0001067254130929265,0.9998918334906469,0.0,0.0,0.0,0.0,lvi_sam,1
1723528213.420649290,-0.002075838390737772,0.0015902597224339843,-0.0014908398734405637,-0.009495437828279434,0.011202610440052588,2.250205781482588e-05,0.9998921630223107,-0.00016779023280832916,0.0,0.0,0.0,lvi_sam,1
1723528213.420649290,-0.002075838390737772,0.0015902597224339843,-0.0014908398734405637,-0.009495437828279434,0.011202610440052588,2.250205781482588e-05,0.9998921630223107,-0.00016779023280832916,0.0,0.0,0.0,lvi_sam,1
1723528213.620997667,0.0015870060306042433,0.0022391690872609615,0.0004850171389989555,-0.00952954401684911,0.011191448439199973,-6.343830081117467e-05,0.9998919617879952,-0.00034024691558443015,0.0,0.0,0.0,lvi_sam,1
1723528213.620997667,0.0015870060306042433,0.0022391690872609615,0.0004850171389989555,-0.00952954401684911,0.011191448439199973,-6.343830081117467e-05,0.9998919617879952,-0.00034024691558443015,0.0,0.0,0.0,lvi_sam,1
1723528213.820630789,-0.0014960517873987556,0.0036885670851916075,0.0005999496788717806,-0.00952335123547836,0.011194269938439085,-0.00015119893016478315,0.9998919797861541,-0.0005157083505764605,0.0,0.0,0.0,lvi_sam,1
1723528213.820630789,-0.0014960517873987556,0.0036885670851916075,0.0005999496788717806,-0.00952335123547836,0.011194269938439085,-0.00015119893016478315,0.9998919797861541,-0.0005157083505764605,0.0,0.0,0.0,lvi_sam,1
1723528214.025442600,2.6238456484861672e-05,0.0026290430687367916,0.0016965486574918032,-0.009543919665701606,0.01119942428087191,-3.236901937825973e-05,0.9998917368622656,-0.0002785737160593271,0.0,0.0,0.0,lvi_sam,1
1723528214.025442600,2.6238456484861672e-05,0.0026290430687367916,0.0016965486574918032,-0.009543919665701606,0.01119942428087191,-3.236901937825973e-05,0.9998917368622656,-0.0002785737160593271,0.0,0.0,0.0,lvi_sam,1
1723528214.223897934,-0.0035681501030921936,0.005302496254444122,-0.0015761206159368157,-0.009483009894098244,0.011196054274403405,-9.95721254742065e-05,0.9998923496944183,-0.00041157056693919,0.0,0.0,0.0,lvi_sam,1
1723528214.223897934,-0.0035681501030921936,0.005302496254444122,-0.0015761206159368157,-0.009483009894098244,0.011196054274403405,-9.95721254742065e-05,0.9998923496944183,-0.00041157056693919,0.0,0.0,0.0,lvi_sam,1
1723528214.426570654,-0.0019679125398397446,0.0007545319967903197,-0.0005500605911947787,-0.009505160625779567,0.011182836937466413,0.00011967134092716749,0.9998922850778869,2.6734265702543777e-05,0.0,0.0,0.0,lvi_sam,1
1723528214.426570654,-0.0019679125398397446,0.0007545319967903197,-0.0005500605911947787,-0.009505160625779567,0.011182836937466413,0.00011967134092716749,0.9998922850778869,2.6734265702543777e-05,0.0,0.0,0.0,lvi_sam,1
1723528214.630157471,-1.5699188224971294e-05,0.0020612813532352448,-0.001005202648229897,-0.009490954960816483,0.011198543592194,0.00023437905513452065,0.9998922239230605,0.0002562021254561841,0.0,0.0,0.0,lvi_sam,1
1723528214.630157471,-1.5699188224971294e-05,0.0020612813532352448,-0.001005202648229897,-0.009490954960816483,0.011198543592194,0.00023437905513452065,0.9998922239230605,0.0002562021254561841,0.0,0.0,0.0,lvi_sam,1
1723528214.830224276,-0.003000090131536126,-0.00033717905171215534,0.0002584730682428926,-0.009515024472726877,0.011198176261917108,0.000168812381798294,0.9998920124993849,0.00012451769725885245,0.0,0.0,0.0,lvi_sam,1
1723528214.830224276,-0.003000090131536126,-0.00033717905171215534,0.0002584730682428926,-0.009515024472726877,0.011198176261917108,0.000168812381798294,0.9998920124993849,0.00012451769725885245,0.0,0.0,0.0,lvi_sam,1
