stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1621218775.968762159,0.020657817555037813,-0.0038090467988467058,-0.0017508104833825532,0.003583284704160868,0.012768158785775053,0.0002536853239612329,0.9999120310485851,0.0005990252299180904,0.0,0.0,0.0,fast_livo2,0
1621218775.968762159,0.020657817555037813,-0.0038090467988467058,0.0,0.0,0.0,0.00029951261048087114,0.9999999551460971,0.0005990252299179488,0.0,0.0,0.0,fast_livo2,0
1621218775.968762159,0.020657817555037813,-0.0038090467988467058,0.0,0.0,0.0,0.00029951261048087114,0.9999999551460971,0.0005990252299179488,0.0,0.0,0.0,fast_livo2,0
1621218776.077168703,0.00536995081544853,-0.005024051364988671,0.0,0.0,0.0,0.00040679335575949,0.9999999172595795,0.0008135867339578163,-3.120353888814638e-15,-2.933163574874106e-15,0.0,fast_livo2,0
1621218776.169833422,0.01159504420596548,-0.007090779587959963,0.0,0.0,0.0,-0.0002509081914000775,0.9999999685225393,-0.0005018163880654569,6.154535482459774e-13,-2.088030997968648e-13,0.0,fast_livo2,0
1621218776.169833422,0.01159504420596548,-0.007090779587959963,0.0,0.0,0.0,-0.0002509081914000775,0.9999999685225393,-0.0005018163880654569,6.154535482459774e-13,-2.088030997968648e-13,0.0,fast_livo2,0
1621218776.274925232,0.008352636266138854,-0.006844928640185257,0.0,0.0,0.0,0.00011524999186173675,0.9999999933587197,0.00023049998423374518,7.117808683673633e-13,-1.2220982577593302e-13,0.0,fast_livo2,0
1621218776.363644838,0.009296947902307657,-0.007942224514820915,0.0,0.0,0.0,-9.768606678790733e-05,0.9999999952287162,-0.00019537213388653998,9.384648447078887e-13,-4.039954528985807e-13,0.0,fast_livo2,0
1621218776.363644838,0.009296947902307657,-0.007942224514820915,0.0,0.0,0.0,-9.768606678790733e-05,0.9999999952287162,-0.00019537213388653998,9.384648447078887e-13,-4.039954528985807e-13,0.0,fast_livo2,0
1621218776.477725267,0.011043456071759855,-0.006886774932636887,0.0,0.0,0.0,-2.493505986941603e-05,0.9999999996891213,-4.987011974399991e-05,1.3758115922924527e-12,2.6803469069597527e-13,0.0,fast_livo2,0
1621218776.571564913,0.011037536396311713,-0.0076667883212471,0.0,0.0,0.0,-9.818303557497811e-05,0.9999999951800458,-0.00019636607146544804,1.3138558234535198e-12,-7.888991310848326e-14,0.0,fast_livo2,0
1621218776.571564913,0.011037536396311713,-0.0076667883212471,0.0,0.0,0.0,-9.818303557497811e-05,0.9999999951800458,-0.00019636607146544804,1.3138558234535198e-12,-7.888991310848326e-14,0.0,fast_livo2,0
1621218776.682398796,0.011033357265549338,-0.007798051308970182,0.0,0.0,0.0,-5.5348312534893316e-05,0.9999999984682821,-0.0001106966251263053,1.4630687234275614e-12,4.89980170939048e-14,0.0,fast_livo2,0
1621218776.771847963,0.011255971053566297,-0.0068601662738353945,0.0,0.0,0.0,-0.0002045751544429671,0.9999999790745029,-0.0004091503117398254,1.5033904178664683e-12,5.463762614273202e-13,0.0,fast_livo2,0
1621218776.771847963,0.011255971053566297,-0.0068601662738353945,0.0,0.0,0.0,-0.0002045751544429671,0.9999999790745029,-0.0004091503117398254,1.5033904178664683e-12,5.463762614273202e-13,0.0,fast_livo2,0
1621218776.880265713,0.011404686760437144,-0.007119590362343866,0.0,0.0,0.0,-5.980930305669294e-05,0.9999999982114236,-0.00011961860618470155,1.2866768694646002e-12,2.4757253607644183e-13,0.0,fast_livo2,0
1621218776.971276999,0.011603716806686126,-0.006441134880983736,0.0,0.0,0.0,-7.520411117728459e-05,0.9999999971721708,-0.00015040822249634542,1.3309388449201168e-12,6.624036603993379e-13,0.0,fast_livo2,0
1621218777.084944248,0.010086826461596223,-0.00622414232920663,0.0,0.0,0.0,-9.746861821068785e-05,0.9999999952499342,-0.00019493723673003058,-2.604819478670595e-14,7.857783519048473e-13,0.0,fast_livo2,0
1621218777.095878839,0.01054852536858026,-0.00710434910753813,0.0,0.0,0.0,-4.238795032303827e-05,0.9999999991016308,-8.477590067146323e-05,1.607846480621629e-14,6.988328198311703e-13,0.0,fast_livo2,0
1621218777.178467274,0.010489879483166958,-0.007435191912852084,0.0,0.0,0.0,-9.032085471004414e-05,0.9999999959210716,-0.00018064170966569648,-2.3001964511655716e-14,4.387357388537503e-13,0.0,fast_livo2,0
1621218777.178467274,0.010489879483166958,-0.007435191912852084,0.0,0.0,0.0,-9.032085471004414e-05,0.9999999959210716,-0.00018064170966569648,-2.3001964511655716e-14,4.387357388537503e-13,0.0,fast_livo2,0
